ecg (ms)	filtered ecg (ms2)
0.1373375	0.0000186
0.122383	0.0000186
0.1129219	0.0000185
0.0982726	0.0000183
0.0964414	0.0000179
0.0909479	0.0000175
0.0979674	0.0000171
0.1013245	0.0000169
0.1071232	0.0000167
0.1065128	0.0000166
0.1089544	0.0000166
0.1049869	0.0000166
0.1110908	0.0000167
0.1144479	0.0000169
0.1251297	0.0000171
0.1315388	0.0000174
0.1379479	0.0000178
0.131844	0.0000182
0.1226882	0.0000188
0.1071232	0.0000195
0.097357	0.0000203
0.0924739	0.0000211
0.0970518	0.0000221
0.106818	0.0000232
0.1217726	0.0000244
0.1309284	0.0000255
0.1409998	0.0000266
0.1437466	0.0000275
0.1525972	0.0000283
0.1535128	0.000029
0.1605323	0.0000297
0.161753	0.0000306
0.1675517	0.0000316
0.164805	0.0000327
0.1651102	0.000034
0.1550388	0.0000354
0.1434414	0.0000367
0.1281817	0.0000378
0.1181102	0.0000385
0.1028505	0.0000387
0.0946103	0.0000385
0.0817921	0.000038
0.0759934	0.0000374
0.0686687	0.0000367
0.067448	0.0000362
0.0686687	0.0000358
0.0747726	0.0000356
0.0827077	0.0000355
0.0982726	0.0000353
0.1141427	0.0000348
0.1324544	0.0000341
0.1422206	0.0000333
0.1498505	0.0000324
0.144357	0.0000316
0.1370323	0.000031
0.1217726	0.0000305
0.1123115	0.00003
0.1019349	0.0000295
0.0970518	0.0000288
0.0885064	0.0000278
0.0817921	0.0000266
0.0714155	0.0000253
0.0653116	0.0000239
0.0576817	0.0000226
0.0610389	0.0000213
0.0647012	0.0000201
0.0735519	0.0000191
0.0824025	0.0000181
0.0918635	0.0000172
0.0939999	0.0000162
0.0985778	0.0000153
0.0949155	0.0000144
0.0952207	0.0000135
0.0921687	0.0000128
0.0943051	0.0000121
0.0918635	0.0000115
0.0924739	0.0000109
0.0903375	0.0000104
0.0872856	0.0000099
0.0833181	0.0000095
0.0820973	0.000009
0.0756882	0.0000086
0.0735519	0.0000082
0.0692791	0.0000079
0.0711103	0.0000076
0.0729415	0.0000073
0.0762986	0.0000071
0.0790454	0.0000069
0.0824025	0.0000068
0.0833181	0.0000067
0.0842337	0.0000066
0.0817921	0.0000066
0.0793505	0.0000066
0.0756882	0.0000066
0.0735519	0.0000067
0.0717207	0.0000068
0.0711103	0.000007
0.0711103	0.0000072
0.0711103	0.0000074
0.0714155	0.0000077
0.0732467	0.000008
0.0732467	0.0000084
0.0744674	0.0000088
0.0747726	0.0000092
0.0759934	0.0000098
0.0756882	0.0000103
0.0747726	0.0000109
0.0787402	0.0000115
0.0793505	0.0000122
0.0869804	0.0000128
0.0927791	0.0000134
0.100409	0.0000139
0.1065128	0.0000145
0.1129219	0.0000152
0.1144479	0.0000159
0.1129219	0.0000167
0.1037661	0.0000176
0.0903375	0.0000183
0.0708051	0.0000189
0.0540194	0.0000192
0.0451688	0.0000194
0.0469999	0.0000195
0.0503571	0.0000196
0.0613441	0.0000198
0.0647012	0.0000201
0.067448	0.0000204
0.0640908	0.0000209
0.0604285	0.0000216
0.054935	0.0000223
0.0558506	0.000023
0.0616493	0.0000238
0.0756882	0.0000244
0.0888116	0.0000248
0.1049869	0.0000248
0.1162791	0.0000245
0.1257401	0.0000238
0.130318	0.000023
0.1388635	0.000022
0.1391687	0.0000211
0.141305	0.0000203
0.1342855	0.0000195
0.128792	0.0000189
0.1174998	0.0000183
0.1101752	0.0000178
0.1016297	0.0000172
0.0997986	0.0000167
0.0970518	0.0000163
0.1016297	0.0000159
0.1052921	0.0000156
0.1184154	0.0000154
0.1251297	0.0000154
0.1339803	0.0000153
0.1312336	0.0000154
0.1263505	0.0000156
0.1120063	0.0000158
0.1028505	0.0000162
0.0918635	0.0000166
0.0906427	0.0000171
0.0927791	0.0000177
0.1086492	0.0000184
0.1168895	0.0000192
0.1315388	0.0000199
0.1373375	0.0000208
0.1434414	0.0000217
0.1379479	0.0000228
0.1348959	0.000024
0.1205518	0.0000251
0.1092596	0.0000262
0.0897272	0.0000271
0.0787402	0.0000278
0.064396	0.0000283
0.0616493	0.0000289
0.0607337	0.0000296
0.0708051	0.0000304
0.0793505	0.0000313
0.0961362	0.0000323
0.108344	0.0000332
0.1239089	0.000034
0.130318	0.0000349
0.1367271	0.0000358
0.1278765	0.0000369
0.1220778	0.0000382
0.1065128	0.0000396
0.0970518	0.0000411
0.0817921	0.0000424
0.0720259	0.0000437
0.0607337	0.0000449
0.0592077	0.0000461
0.0558506	0.0000475
0.0579869	0.0000492
0.0616493	0.0000511
0.0717207	0.0000534
0.0793505	0.0000558
0.0921687	0.0000584
0.1013245	0.0000612
0.1110908	0.0000642
0.1101752	0.0000676
0.1071232	0.0000714
0.097357	0.0000756
0.0900324	0.0000801
0.0778246	0.000085
0.0708051	0.00009
0.0582921	0.0000954
0.0503571	0.0001009
0.0430324	0.0001069
0.0357077	0.0001134
0.0335714	0.0001205
0.0399805	0.0001283
0.0463896	0.000137
0.0619545	0.0001463
0.0720259	0.0001565
0.0811817	0.0001675
0.0839285	0.0001793
0.0851492	0.0001922
0.0796557	0.0002062
0.0778246	0.0002214
0.076909	0.000238
0.0799609	0.000256
0.0796557	0.0002756
0.0824025	0.0002969
0.0851492	0.0003201
0.0866752	0.0003452
0.0885064	0.0003724
0.0909479	0.0004019
0.0936947	0.0004339
0.0946103	0.0004685
0.0955258	0.000506
0.0970518	0.0005465
0.0979674	0.0005905
0.0985778	0.000638
0.1019349	0.0006895
0.1055973	0.0007453
0.1086492	0.0008056
0.1104804	0.0008709
0.1095648	0.0009416
0.1022401	0.0010178
0.0909479	0.0010999
0.0750778	0.0011883
0.0610389	0.0012835
0.0479155	0.001386
0.0408961	0.0014966
0.0418116	0.0016163
0.0488311	0.0017459
0.0558506	0.001886
0.0698895	0.0020365
0.0860648	0.0021966
0.1159739	0.0023636
0.1614478	0.0025332
0.2270646	0.0026992
0.30611	0.0028539
0.4031618	0.0029893
0.5035708	0.0030985
0.6085577	0.003178
0.708051	0.0032285
0.8023561	0.0032557
0.8801807	0.0032696
0.9378624	0.0032824
0.9644143	0.0033052
0.959226	0.0033454
0.9180248	0.0034034
0.8456937	0.0034725
0.7437588	0.0035393
0.6195446	0.0035875
0.4849539	0.0036016
0.350058	0.0035705
0.2234023	0.0034907
0.1171947	0.0033654
0.0308246	0.0032042
-0.0271623	0.0030194
-0.0653116	0.0028232
-0.0839285	0.0026261
-0.0912531	0.0024352
-0.0860648	0.0022546
-0.0833181	0.0020861
-0.0790454	0.0019298
-0.0817921	0.0017854
-0.0857596	0.001652
-0.0976622	0.0015288
-0.1055973	0.0014151
-0.1117012	0.00131
-0.10987	0.001213
-0.1046817	0.0011234
-0.0903375	0.0010405
-0.078435	0.0009638
-0.0622597	0.0008928
-0.0543246	0.0008271
-0.0463896	0.0007663
-0.0485259	0.00071
-0.0515779	0.0006581
-0.0598181	0.0006102
-0.0604285	0.000566
-0.0613441	0.0005253
-0.0537142	0.0004876
-0.043948	0.0004528
-0.0274675	0.0004206
-0.0143441	0.0003907
0	0.0003629
0.0064091	0.0003371
0.0088506	0.0003133
0.0027467	0.0002913
-0.001526	0.000271
-0.0067143	0.0002525
-0.0030519	0.0002354
-0.001526	0.0002198
0.0054935	0.0002056
0.0070195	0.0001926
0.0103766	0.0001807
0.0088506	0.0001698
0.0155649	0.0001597
0.0235	0.0001502
0.0378441	0.0001413
0.0537142	0.0001327
0.0726363	0.0001244
0.0851492	0.0001165
0.0921687	0.0001088
0.0909479	0.0001017
0.0885064	0.0000951
0.0766038	0.000089
0.0695843	0.0000835
0.0695843	0.0000785
0.0683635	0.000074
0.0735519	0.00007
0.0811817	0.0000664
0.0866752	0.0000632
0.0918635	0.0000603
0.0888116	0.0000579
0.0817921	0.0000557
0.0692791	0.0000539
0.0601233	0.0000524
0.0540194	0.0000513
0.0561558	0.0000504
0.0647012	0.0000497
0.0793505	0.0000492
0.0955258	0.0000486
0.1120063	0.0000478
0.1242141	0.0000467
0.13337	0.0000453
0.139779	0.0000437
0.144357	0.0000418
0.1501556	0.0000399
0.1535128	0.0000381
0.155344	0.0000364
0.153818	0.0000349
0.153818	0.0000336
0.1483245	0.0000325
0.1452725	0.0000316
0.1403894	0.0000308
0.1409998	0.0000301
0.1373375	0.0000296
0.1370323	0.000029
0.1300128	0.0000285
0.1181102	0.0000279
0.1055973	0.0000274
0.0970518	0.0000268
0.0955258	0.0000264
0.1025453	0.000026
0.1117012	0.0000258
0.1144479	0.0000258
0.1120063	0.0000259
0.1107856	0.0000262
0.1059025	0.0000266
0.1043765	0.0000272
0.1040713	0.0000279
0.10987	0.0000287
0.1174998	0.0000295
0.1297076	0.0000303
0.1391687	0.000031
0.1498505	0.0000316
0.1556491	0.000032
0.1611426	0.0000322
0.163279	0.0000324
0.1687725	0.0000326
0.1718245	0.0000328
0.1782335	0.0000332
0.1806751	0.0000338
0.1843374	0.0000346
0.1797595	0.0000355
0.17274	0.0000363
0.1568699	0.000037
0.1391687	0.0000374
0.1165843	0.0000373
0.1001038	0.0000368
0.0851492	0.0000362
0.0830129	0.0000356
0.0833181	0.0000351
0.0985778	0.0000349
0.1141427	0.0000347
0.139779	0.0000346
0.1568699	0.0000345
0.1687725	0.0000345
0.1657206	0.0000347
0.1501556	0.0000351
0.122383	0.0000353
0.0955258	0.0000353
0.0692791	0.0000348
0.0537142	0.0000339
0.0457792	0.0000329
0.0521882	0.0000318
0.0647012	0.0000309
0.0827077	0.0000301
0.098883	0.0000293
0.1135323	0.0000284
0.1220778	0.0000273
0.1251297	0.000026
0.1269609	0.0000246
0.1272661	0.0000232
0.1263505	0.0000219
0.1275713	0.0000207
0.1248245	0.0000196
0.1205518	0.0000187
0.1126167	0.0000178
0.1080388	0.0000169
0.1001038	0.000016
0.0982726	0.0000152
0.0970518	0.0000144
0.0985778	0.0000136
0.0976622	0.0000129
0.0982726	0.0000123
0.0955258	0.0000117
0.0955258	0.0000112
0.0952207	0.0000107
0.0952207	0.0000103
0.0946103	0.00001
0.0909479	0.0000097
0.0885064	0.0000094
0.0851492	0.0000092
0.0824025	0.000009
0.0796557	0.0000089
0.0775194	0.0000088
0.0759934	0.0000087
0.0772142	0.0000087
0.0817921	0.0000088
0.0817921	0.0000089
0.0866752	0.000009
0.0924739	0.0000092
0.0979674	0.0000093
0.098883	0.0000096
0.095831	0.0000098
0.0909479	0.0000102
0.0882012	0.0000106
0.0860648	0.000011
0.089422	0.0000115
0.0933895	0.0000121
0.0891168	0.0000127
0.0888116	0.0000133
0.0747726	0.0000139
0.0637856	0.0000145
0.0576817	0.0000152
0.0567662	0.0000159
0.064396	0.0000168
0.0723311	0.0000177
0.0793505	0.0000187
0.0857596	0.0000197
0.0885064	0.0000208
0.0927791	0.0000218
0.0961362	0.0000229
0.1007142	0.000024
0.1031557	0.0000253
0.1007142	0.0000267
0.0964414	0.0000283
0.095831	0.00003
0.0909479	0.0000318
0.0897272	0.0000337
0.0827077	0.0000356
0.0781298	0.0000373
0.0662272	0.0000389
0.0552402	0.0000402
0.0378441	0.0000414
0.0265519	0.0000424
0.0152597	0.0000434
0.0134286	0.0000446
0.0173961	0.0000461
0.0292987	0.0000477
0.0451688	0.0000493
0.0665324	0.0000506
0.0851492	0.0000513
0.1022401	0.0000514
0.1123115	0.0000509
0.1236037	0.00005
0.1257401	0.0000489
0.1263505	0.0000478
0.1226882	0.000047
0.1214674	0.0000463
0.1181102	0.000046
0.1187206	0.0000458
0.1129219	0.0000457
0.1059025	0.0000457
0.0906427	0.0000455
0.0744674	0.0000453
0.0607337	0.0000449
0.0558506	0.0000445
0.0555454	0.0000443
0.0637856	0.0000443
0.0714155	0.0000445
0.0778246	0.000045
0.0793505	0.0000456
0.0827077	0.0000463
0.0869804	0.0000468
0.0985778	0.000047
0.1129219	0.0000469
0.13337	0.0000464
0.1489349	0.0000454
0.163279	0.0000442
0.1672465	0.000043
0.1672465	0.0000419
0.1580907	0.000041
0.1510712	0.0000403
0.1391687	0.0000397
0.1327596	0.0000391
0.1217726	0.0000383
0.1123115	0.0000373
0.0979674	0.0000361
0.08637	0.0000348
0.0778246	0.0000335
0.078435	0.0000323
0.0851492	0.0000313
0.0985778	0.0000304
0.1107856	0.0000297
0.122383	0.000029
0.1278765	0.0000284
0.1278765	0.0000279
0.1272661	0.0000275
0.1245193	0.0000272
0.1181102	0.0000271
0.1132271	0.0000272
0.1074284	0.0000274
0.1043765	0.0000277
0.1013245	0.0000281
0.0991882	0.0000287
0.0976622	0.0000294
0.0967466	0.0000302
0.0955258	0.0000312
0.0949155	0.0000324
0.0930843	0.0000338
0.0927791	0.0000353
0.0927791	0.0000371
0.0946103	0.000039
0.0924739	0.0000411
0.0869804	0.0000433
0.0772142	0.0000456
0.0653116	0.000048
0.0537142	0.0000504
0.0445584	0.0000529
0.0387597	0.0000556
0.0360129	0.0000586
0.0372337	0.0000619
0.043948	0.0000655
0.0506623	0.0000695
0.0631752	0.0000737
0.0781298	0.000078
0.0936947	0.0000825
0.1065128	0.0000872
0.1107856	0.0000924
0.1089544	0.000098
0.0976622	0.0001043
0.0827077	0.0001111
0.0656168	0.0001184
0.0537142	0.0001261
0.0457792	0.0001343
0.0408961	0.0001432
0.0396753	0.0001528
0.0436428	0.0001632
0.0473051	0.0001747
0.0552402	0.0001872
0.0625649	0.0002008
0.0695843	0.0002155
0.0744674	0.0002314
0.0781298	0.0002485
0.0805713	0.000267
0.0842337	0.0002868
0.0885064	0.0003081
0.097357	0.0003311
0.1065128	0.000356
0.1171947	0.000383
0.1232985	0.0004122
0.1251297	0.000444
0.119331	0.0004785
0.1104804	0.0005158
0.0979674	0.0005563
0.0851492	0.0005999
0.0747726	0.000647
0.0665324	0.0006978
0.0561558	0.0007528
0.0540194	0.0008123
0.0540194	0.0008768
0.0604285	0.0009468
0.0689739	0.0010225
0.0796557	0.0011046
0.0903375	0.0011935
0.0970518	0.0012898
0.0933895	0.0013939
0.084844	0.0015061
0.0647012	0.0016267
0.0372337	0.0017558
0.0042727	0.0018938
-0.0244156	0.0020415
-0.0473051	0.0022003
-0.0576817	0.0023719
-0.0540194	0.0025578
-0.0317402	0.002759
0.0012208	0.0029749
0.0476103	0.0032034
0.1022401	0.0034399
0.1611426	0.0036781
0.2285906	0.0039094
0.3106879	0.0041239
0.4089605	0.0043115
0.5237136	0.0044629
0.6506745	0.0045721
0.7785509	0.0046381
0.897882	0.0046665
0.9964597	0.004669
1.0767259	0.0046616
1.1194531	0.0046611
1.1337972	0.0046808
1.1069401	0.0047267
1.0495636	0.0047954
0.9540377	0.0048742
0.8340963	0.0049435
0.6866874	0.0049816
0.5307331	0.0049699
0.3729476	0.004897
0.2356101	0.004761
0.1174998	0.0045695
0.0369285	0.0043359
-0.0241104	0.0040767
-0.0576817	0.003807
-0.0805713	0.0035392
-0.0891168	0.0032814
-0.0982726	0.0030381
-0.0994934	0.0028112
-0.106818	0.0026008
-0.1077336	0.0024063
-0.10987	0.0022266
-0.1077336	0.0020607
-0.1095648	0.0019075
-0.108344	0.0017661
-0.1132271	0.0016357
-0.1153635	0.0015153
-0.1220778	0.0014043
-0.1214674	0.001302
-0.1229933	0.0012077
-0.119331	0.0011209
-0.1153635	0.001041
-0.1052921	0.0009675
-0.1034609	0.0008998
-0.0936947	0.0008375
-0.0903375	0.00078
-0.0799609	0.0007268
-0.0732467	0.0006776
-0.0592077	0.0006318
-0.0482207	0.000589
-0.0323506	0.0005489
-0.0173961	0.0005111
0.0039675	0.0004757
0.0186169	0.0004425
0.031435	0.0004116
0.0308246	0.0003831
0.0231948	0.0003569
0.0076299	0.0003328
-0.0064091	0.0003107
-0.020448	0.0002904
-0.0256363	0.0002717
-0.0271623	0.0002544
-0.0216688	0.0002385
-0.0207532	0.000224
-0.0183117	0.0002108
-0.0222792	0.0001989
-0.0247207	0.0001881
-0.032961	0.0001785
-0.0341818	0.00017
-0.0354026	0.0001625
-0.0296039	0.0001558
-0.0210584	0.0001499
-0.0045779	0.0001442
0.0115974	0.0001387
0.0317402	0.0001329
0.0488311	0.0001266
0.0689739	0.0001199
0.0824025	0.0001129
0.0961362	0.0001056
0.0997986	0.0000985
0.1040713	0.0000916
0.0991882	0.0000852
0.0970518	0.0000792
0.0903375	0.0000738
0.0836233	0.0000687
0.0781298	0.0000641
0.0741622	0.0000598
0.0729415	0.0000559
0.0775194	0.0000523
0.0820973	0.000049
0.0891168	0.000046
0.0909479	0.0000432
0.0918635	0.0000407
0.0891168	0.0000384
0.0909479	0.0000363
0.0949155	0.0000343
0.1037661	0.0000324
0.1123115	0.0000306
0.1205518	0.0000288
0.1251297	0.0000271
0.1281817	0.0000255
0.1269609	0.000024
0.1254349	0.0000227
0.1220778	0.0000215
0.1214674	0.0000204
0.1190258	0.0000194
0.1196362	0.0000186
0.1199414	0.0000178
0.1205518	0.0000172
0.1214674	0.0000167
0.1239089	0.0000163
0.1245193	0.0000159
0.1275713	0.0000156
0.130318	0.0000154
0.1339803	0.0000152
0.1391687	0.0000149
0.1455777	0.0000146
0.1510712	0.0000144
0.1596167	0.0000141
0.1644998	0.000014
0.1651102	0.0000139
0.1614478	0.0000138
0.1516816	0.0000138
0.139779	0.0000137
0.1260453	0.0000136
0.1174998	0.0000134
0.1104804	0.0000131
0.1095648	0.0000129
0.1101752	0.0000127
0.1190258	0.0000126
0.1275713	0.0000125
0.1388635	0.0000124
0.1474089	0.0000123
0.155344	0.0000123
0.153818	0.0000123
0.1519868	0.0000123
0.1425258	0.0000124
0.1361167	0.0000125
0.1248245	0.0000126
0.1181102	0.0000127
0.1086492	0.0000127
0.1065128	0.0000126
0.1013245	0.0000127
0.1059025	0.0000127
0.1089544	0.0000129
0.1229933	0.000013
0.1315388	0.0000131
0.1458829	0.0000131
0.1495453	0.0000129
0.1571751	0.0000127
0.1562595	0.0000125
0.1590063	0.0000123
0.1519868	0.0000122
0.1480193	0.0000122
0.1364219	0.0000121
0.130318	0.000012
0.1156687	0.0000118
0.1153635	0.0000116
0.1104804	0.0000113
0.1132271	0.0000111
0.1126167	0.0000109
0.1184154	0.0000108
0.1196362	0.0000107
0.1266557	0.0000107
0.130318	0.0000107
0.1394738	0.0000107
0.1409998	0.0000108
0.1437466	0.0000109
0.1355063	0.0000111
0.1284868	0.0000113
0.1168895	0.0000116
0.1147531	0.0000119
0.1086492	0.0000123
0.1141427	0.0000127
0.1159739	0.0000131
0.122383	0.0000137
0.1211622	0.0000143
0.1217726	0.000015
0.1150583	0.0000158
0.1120063	0.0000167
0.1080388	0.0000177
0.1095648	0.0000188
0.1123115	0.00002
0.1190258	0.0000213
0.122383	0.0000227
0.1275713	0.0000242
0.1294024	0.0000259
0.1355063	0.0000277
0.1348959	0.0000297
0.1339803	0.0000317
0.1229933	0.0000338
0.10987	0.0000358
0.0891168	0.0000377
0.0735519	0.0000394
0.0610389	0.0000411
0.0589025	0.0000429
0.0625649	0.000045
0.075383	0.0000472
0.0888116	0.0000495
0.1040713	0.0000516
0.1199414	0.0000533
0.13337	0.0000544
0.1492401	0.000055
0.1641946	0.0000553
0.1788439	0.0000555
0.183727	0.0000558
0.1779283	0.0000565
0.1605323	0.0000573
0.1367271	0.000058
0.1123115	0.0000583
0.0912531	0.0000578
0.0766038	0.0000565
0.065922	0.0000546
0.0592077	0.0000523
0.0543246	0.0000499
0.0527986	0.0000477
0.0561558	0.0000457
0.065922	0.0000439
0.0772142	0.0000423
0.0897272	0.0000408
0.1025453	0.0000394
0.1089544	0.000038
0.1123115	0.0000367
0.10987	0.0000357
0.1046817	0.0000348
0.0964414	0.0000341
0.0882012	0.0000336
0.0787402	0.0000333
0.0747726	0.0000331
0.0704999	0.0000331
0.0732467	0.0000333
0.0781298	0.0000337
0.0909479	0.000034
0.1046817	0.0000342
0.1239089	0.0000341
0.1391687	0.0000336
0.1565647	0.0000328
0.1620582	0.0000319
0.1660258	0.000031
0.1593115	0.0000303
0.1525972	0.0000297
0.1379479	0.0000292
0.1251297	0.0000288
0.1132271	0.0000284
0.1095648	0.000028
0.106818	0.0000277
0.1104804	0.0000275
0.1165843	0.0000275
0.1260453	0.0000276
0.1321492	0.0000278
0.1431362	0.0000279
0.1486297	0.000028
0.1571751	0.000028
0.1602271	0.0000279
0.1666361	0.0000278
0.1675517	0.0000277
0.1706037	0.0000276
0.1709089	0.0000277
0.1770128	0.0000279
0.1745712	0.0000283
0.177318	0.0000288
0.1690777	0.0000293
0.1587011	0.0000298
0.1419154	0.00003
0.1278765	0.00003
0.1129219	0.0000297
0.1055973	0.0000292
0.1007142	0.0000285
0.1013245	0.0000278
0.1010193	0.0000272
0.1043765	0.0000268
0.1055973	0.0000265
0.1129219	0.0000264
0.1184154	0.0000264
0.1269609	0.0000264
0.1290972	0.0000265
0.1339803	0.0000268
0.13337	0.0000272
0.1342855	0.0000277
0.1297076	0.0000285
0.1266557	0.0000293
0.1174998	0.0000303
0.10987	0.0000314
0.0970518	0.0000326
0.0939999	0.000034
0.0891168	0.0000356
0.0970518	0.0000374
0.1071232	0.0000394
0.1242141	0.0000416
0.1373375	0.000044
0.1471037	0.0000466
0.1434414	0.0000495
0.1321492	0.0000526
0.1129219	0.0000561
0.0979674	0.0000597
0.0854544	0.0000637
0.0839285	0.0000678
0.0875908	0.0000723
0.098883	0.0000772
0.1016297	0.0000826
0.1046817	0.0000884
0.1019349	0.0000947
0.0955258	0.0001017
0.0869804	0.0001092
0.0817921	0.0001174
0.0805713	0.0001264
0.0814869	0.0001361
0.08637	0.0001465
0.0952207	0.0001577
0.1086492	0.0001696
0.1245193	0.0001822
0.1391687	0.0001956
0.1483245	0.0002098
0.152292	0.0002252
0.150766	0.0002419
0.1458829	0.0002601
0.1391687	0.0002798
0.1336752	0.0003012
0.1239089	0.0003243
0.1138375	0.0003492
0.0994934	0.0003759
0.0897272	0.0004049
0.0836233	0.0004362
0.0866752	0.0004703
0.0955258	0.0005072
0.1095648	0.0005472
0.1232985	0.0005904
0.1370323	0.0006371
0.1455777	0.0006876
0.1492401	0.0007422
0.1434414	0.0008015
0.1348959	0.0008656
0.1181102	0.000935
0.1028505	0.0010099
0.08637	0.0010907
0.0750778	0.0011777
0.0671428	0.0012716
0.0677532	0.0013729
0.0692791	0.0014821
0.0735519	0.0016001
0.0701947	0.0017273
0.0616493	0.0018645
0.0445584	0.0020125
0.0299091	0.002172
0.0088506	0.0023443
-0.0009156	0.0025307
-0.0057987	0.0027326
-0.0006104	0.0029509
0.0131234	0.0031857
0.0485259	0.0034351
0.1007142	0.0036945
0.1699933	0.0039567
0.2572789	0.0042115
0.3576878	0.0044472
0.4706098	0.0046518
0.5914668	0.0048154
0.7178172	0.004932
0.8380638	0.0050015
0.9555637	0.0050304
1.0550571	0.0050311
1.135018	0.0050203
1.1841543	0.0050153
1.2049075	0.0050306
1.1878166	0.0050738
1.1377648	0.0051439
1.0529207	0.00523
0.9439663	0.0053143
0.8060184	0.0053749
0.6549472	0.0053912
0.4947201	0.0053482
0.3457853	0.0052396
0.2124153	0.0050683
0.1095648	0.0048453
0.0308246	0.0045858
-0.0201428	0.0043058
-0.0540194	0.0040197
-0.0735519	0.003738
-0.0897272	0.0034676
-0.0994934	0.0032122
-0.1144479	0.0029735
-0.1294024	0.0027516
-0.1437466	0.002546
-0.1529024	0.0023558
-0.1602271	0.0021801
-0.1608375	0.0020178
-0.1611426	0.001868
-0.155344	0.0017297
-0.1513764	0.0016019
-0.1409998	0.0014839
-0.1324544	0.0013747
-0.1202466	0.0012736
-0.1092596	0.0011801
-0.0991882	0.0010935
-0.0949155	0.0010134
-0.0918635	0.0009395
-0.0939999	0.0008712
-0.0943051	0.0008083
-0.0967466	0.0007503
-0.0952207	0.000697
-0.0936947	0.0006479
-0.08637	0.0006028
-0.0845389	0.0005612
-0.0766038	0.0005228
-0.0689739	0.0004874
-0.0598181	0.0004544
-0.0469999	0.0004235
-0.0280779	0.0003945
-0.0097662	0.0003671
0.0085454	0.0003412
0.020448	0.0003169
0.0253311	0.0002943
0.0207532	0.0002734
0.0131234	0.0002541
0.0024416	0.0002363
-0.0048831	0.00022
-0.0115974	0.000205
-0.0122078	0.0001913
-0.0115974	0.0001787
-0.0070195	0.0001672
-0.0030519	0.0001567
0.0036623	0.0001471
0.0119026	0.0001381
0.0198376	0.0001297
0.0308246	0.0001217
0.0466947	0.000114
0.0607337	0.0001066
0.0741622	0.0000994
0.0781298	0.0000927
0.0787402	0.0000865
0.0711103	0.0000807
0.0595129	0.0000755
0.0473051	0.0000707
0.0393701	0.0000664
0.0378441	0.0000624
0.043948	0.0000589
0.0576817	0.0000555
0.0787402	0.0000523
0.0970518	0.0000492
0.1144479	0.0000461
0.120857	0.0000431
0.1168895	0.0000403
0.1046817	0.0000377
0.0915583	0.0000353
0.0790454	0.0000331
0.0717207	0.0000311
0.0711103	0.0000293
0.0766038	0.0000276
0.0866752	0.0000262
0.0991882	0.0000248
0.1086492	0.0000235
0.1126167	0.0000222
0.1141427	0.000021
0.1132271	0.0000198
0.1153635	0.0000187
0.1165843	0.0000177
0.1211622	0.0000168
0.1211622	0.000016
0.117805	0.0000152
0.1101752	0.0000146
0.1062077	0.000014
0.1016297	0.0000135
0.1013245	0.0000131
0.1034609	0.0000128
0.111396	0.0000126
0.1168895	0.0000124
0.1214674	0.0000123
0.119331	0.0000122
0.1162791	0.0000123
0.1092596	0.0000123
0.10987	0.0000125
0.1129219	0.0000127
0.122383	0.0000128
0.130318	0.000013
0.1400842	0.0000131
0.1440518	0.0000132
0.1489349	0.0000133
0.1492401	0.0000134
0.150766	0.0000134
0.1474089	0.0000136
0.1483245	0.0000138
0.1464933	0.0000141
0.1495453	0.0000145
0.1471037	0.0000149
0.1501556	0.0000155
0.1471037	0.000016
0.1458829	0.0000166
0.1352011	0.0000171
0.1257401	0.0000176
0.1156687	0.0000181
0.106818	0.0000186
0.100409	0.0000192
0.1031557	0.0000198
0.108344	0.0000206
0.120857	0.0000214
0.1315388	0.0000221
0.1455777	0.0000228
0.1559543	0.0000233
0.1687725	0.0000239
0.1733504	0.0000246
0.1724348	0.0000254
0.1568699	0.0000262
0.1355063	0.0000268
0.106818	0.000027
0.08637	0.0000268
0.0689739	0.0000262
0.065922	0.0000253
0.0723311	0.0000245
0.0872856	0.0000237
0.0997986	0.0000231
0.1123115	0.0000225
0.1184154	0.0000219
0.1281817	0.0000212
0.1272661	0.0000204
0.1272661	0.0000196
0.1275713	0.0000189
0.1290972	0.0000181
0.1278765	0.0000174
0.1297076	0.0000168
0.1321492	0.0000163
0.1361167	0.0000159
0.1391687	0.0000156
0.141305	0.0000153
0.1388635	0.0000152
0.1358115	0.0000151
0.1263505	0.0000151
0.119331	0.000015
0.1074284	0.0000151
0.1077336	0.0000151
0.1059025	0.0000153
0.108344	0.0000155
0.1129219	0.0000158
0.117805	0.0000161
0.1211622	0.0000166
0.1217726	0.0000171
0.1196362	0.0000177
0.1092596	0.0000182
0.095831	0.0000185
0.0750778	0.0000187
0.0585973	0.0000188
0.0485259	0.0000188
0.0503571	0.0000188
0.0601233	0.0000189
0.076909	0.0000191
0.0918635	0.0000193
0.1034609	0.0000194
0.1071232	0.0000193
0.1123115	0.0000192
0.1095648	0.0000189
0.1123115	0.0000185
0.1141427	0.0000182
0.1205518	0.0000178
0.1211622	0.0000175
0.1257401	0.0000173
0.1266557	0.0000171
0.1294024	0.0000171
0.1263505	0.0000171
0.1242141	0.0000173
0.1162791	0.0000175
0.1117012	0.0000176
0.1010193	0.0000178
0.0967466	0.0000179
0.0891168	0.0000179
0.0885064	0.0000179
0.0851492	0.0000178
0.0817921	0.0000177
0.075383	0.0000176
0.0735519	0.0000175
0.0704999	0.0000174
0.0698895	0.0000174
0.0653116	0.0000174
0.0665324	0.0000176
